CustNo,Branch SDN Name,LATITUDE,LONGITUDE,reverse_geotag_mediatrac,address_sap,checking,revisi_latlong
5810011850,SDN Semarang,-7.004961,110.427979,"5810011850 Jl. Tegalsari Raya, Semarang Sel., Kota Semarang, Jawa Tengah 50614, Indonesia 50614",JL. WONODRI BARU 28-30 SEMARANG -,not ok,"-7.002288, 110.430947"
5810011841,SDN Semarang,-7.00341,110.430532,"5810011841 Jl. Wonodri Joho, Semarang Sel., Kota Semarang, Jawa Tengah 50242, Indonesia 50242",JL. WONODRI SEMARANG -,ok,
5810012108,SDN Semarang,-6.977903,110.427402,"5810012108 Jl. Wotgandul Barat, Semarang Tengah, Kota Semarang, Jawa Tengah 50139, Indonesia 50139",JL. WOTGANDUL DALAM NO. 197 SEMARANG -,ok,
5810012216,SDN Semarang,-6.979704,110.423994,"5810012216 Jl. Wotgandul Barat, Semarang Tengah, Kota Semarang, Jawa Tengah 50135, Indonesia 50135",JL. WOTGANDUL TIMUR NO. 24 (DPN TK. HARI JAYA ) SEMARANG,ok,
5810032359,SDN Semarang,-7.1331854,110.401497,"5810032359 Jl. Yos Sudarso, Ungaran Bar., Semarang, Jawa Tengah, Indonesia None",JL. YOS SUDARSO NO. 199 UNGARAN KAB SEMARANG,ok,
5810032285,SDN Semarang,-6.9843318,110.407282,"5810032285 Jl. Bulu Stalan, Semarang Sel., Kota Semarang, Jawa Tengah 50245, Indonesia 50245",JL.JAYENGAN NO 30  BARUSARI SEMARANG TENGAH SEMARANG,ok,
5810012358,SDN Semarang,-6.981479,110.426292,"5810012358 Jl. Karang Anyar, Semarang Tengah, Kota Semarang, Jawa Tengah 50135, Indonesia 50135",JL.KARANGANYAR NO.2 BRUMBUNGAN - SEMARAN G 50135,ok,
5810012358,SDN Semarang,-6.981479,110.426292,"5810012358 Jl. Karang Anyar, Semarang Tengah, Kota Semarang, Jawa Tengah 50135, Indonesia 50135",JL.KARANGANYAR NO.2 BRUMBUNGAN - SEMARAN G 50135,ok,
5810012365,SDN Semarang,-7.0034403,110.3997359,"5810012365 Jl. Kelud Raya, Gajahmungkur, Kota Semarang, Jawa Tengah 50237, Indonesia 50237",JL.KELUD RAYA 52. SEMARANG GAJAH MUNGKUR  SEMARANG JAWA TENGAH,ok,
5810006023,SDN Semarang,-7.085839,110.042794,"5810006023 Sudagaran, Sukorejo, Kendal, Jawa Tengah 51363, Indonesia 51363","JL.NGADIWARNO, SUKOREJO -",ok,
5810012375,SDN Semarang,-6.9764038,110.4175709,"5810012375 Jl. Pemuda, Semarang Tengah, Kota Semarang, Jawa Tengah 50139, Indonesia 50139",JL.PEMUDA 29 - 31 PANDANSARI SEMARANG TE NGAH SEMARANG 50139,ok,
5810012312,SDN Semarang,-6.980669,110.4133,"5810012312 Jl. Pemuda No.138, Semarang Tengah, Kota Semarang, Jawa Tengah 50139, Indonesia 50139",JL.PEMUDA N0.148 SEKAYU - SEMARANG TENGA H SEMARANG 50132,ok,
5810012303,SDN Semarang,-6.9995346,110.3919636,"5810012303 Jl. Srinindito IV, Semarang Bar., Kota Semarang, Jawa Tengah 50148, Indonesia 50148",JL.SIMONGAN NO.131 SEMARANG SEMARANG -,ok,
5810021711,SDN Semarang,-6.989882,110.358542,"5810021711 Jl. Ngaliyan, Ngaliyan, Kota Semarang, Jawa Tengah 50184, Indonesia 50184",KAWASAN INDUSTRI GATOT SUBROTO BLOK D ( DEPAN PABRIK BAJA ) KRAPYAK SEMARANG,not ok,
5810021712,SDN Semarang,-7.091106,110.356106,"5810021712 Jl. Raya Cangkiran-Gunungpati, Gn. Pati, Kota Semarang, Jawa Tengah 50229, Indonesia 50229",KP. KARANGANYAR RT. 002 RW. 005 GUNUNGPATI SEMARANG,ok,
5810022317,SDN Semarang,-6.966865,110.471054,"5810022317 Jl. Genuksari, Genuk, Kota Semarang, Jawa Tengah 50117, Indonesia 50117",NGASEM TLOGOSARI WETAN RT. 002 RW. 004 SEMARANG,not ok,
5810022786,SDN Semarang,-6.990732,110.339794,"5810022786 Jl. Tambak Aji Raya, Ngaliyan, Kota Semarang, Jawa Tengah 50185, Indonesia 50185","PARAGON MALL SEMARANG, JL. PEMUDA NO. 11 8 SEKAYU SEMARANG TENGAH SEMARANG JAWA T",not ok,"-6.978337, 110.415779"
5810034032,SDN Semarang,-6.871729,110.724822,"5810034032 Jl. Raya Demak - Kudus, Gajah, Demak, Jawa Tengah 59581, Indonesia 59581",PASAR GAJAH LOS BELAKANG JL DEMAK - KUDUS KEL GAJAH KEL GAJAH,ok,
5810017483,SDN Semarang,-7.00381,110.45,"5810017483 Jl. Jembawan III, Gayamsari, Kota Semarang, Jawa Tengah 50248, Indonesia 50248",PASAR GAYAMSARI  SEMARANG SEMARANG,ok,
5810020315,SDN Semarang,-7.001755,110.42938,"5810020315 Jl. Wonodri Baru II No.9, Semarang Sel., Kota Semarang, Jawa Tengah 50242, Indonesia 50242",PASAR PETERONGAN RUKO BELAKANG NO. 3 WONODRI SEMARANG SELATAN SEMARANG,ok,
5810032251,SDN Semarang,-7.0214299,110.4801764,"5810032251 Jl. Plamongan Sari Raya, Pedurungan, Kota Semarang, Jawa Tengah 50192, Indonesia 50192",PLAMONGAN SARI NO 6 PLAMONGAN SARI PEDURUNGAN SEMARANG,ok,
5810020324,SDN Semarang,-7.162551,110.413378,"5810020324 Jl. Komp. Ps. Babadan, Ungaran Bar., Semarang, Jawa Tengah 50519, Indonesia 50519",PS BABADAN LOS BUMBON TENGAH BRINGIN - UNGARAN,ok,
5810032237,SDN Semarang,-6.979437,110.470379,"5810032237 Jl. Bangetayu Wetan, Genuk, Kota Semarang, Jawa Tengah 50196, Indonesia 50196",PS BANGETAYU LOS SEMBAKO BANGETAYU KULON GENUK SEMARANG,ok,
5810021211,SDN Semarang,-6.888483,110.647524,"5810021211 Jl. Raya Demak - Kudus, Kec. Demak, Demak, Jawa Tengah 59511, Indonesia 59511",PS BINTORO - KR ANYAR DEMAK -,ok,
5810022005,SDN Semarang,-7.104,110.272907,"5810022005 Jl. Patean - Boja, Boja, Kendal, Jawa Tengah 51381, Indonesia 51381",PS BOJA BLOK C NO 11 ¿ BOJA KENDAL -,ok,
5810021716,SDN Semarang,-7.104,110.272907,"5810021716 Jl. Patean - Boja, Boja, Kendal, Jawa Tengah 51381, Indonesia 51381",PS BOJA BLOK C NO 20  BOJA KENDAL -,ok,
5810034250,SDN Semarang,-6.91895,110.598247,"5810034250 Jl. Semarang-Demak, Karang Tengah, Demak, Jawa Tengah 59561, Indonesia 59561",PS BUYARAN LOS BELAKANG 4 KARANGSARI / KARANGTENGAH DEMAK,ok,
5810021093,SDN Semarang,-6.92794,110.56105,"5810021093 Jl. Semarang-Demak, Karang Tengah, Demak, Jawa Tengah 59561, Indonesia 59561",PS BUYARAN LOS SAMPING BARAT I DONOREJO #NAME?,ok,
5810034029,SDN Semarang,-6.871729,110.724822,"5810034029 Jl. Raya Demak - Kudus, Gajah, Demak, Jawa Tengah 59581, Indonesia 59581",PS GAJAH LOS DALAM JL DEMAK - KUDUS KEL GAJAH KEC GAJAH KOTA DEMAK,ok,
5810021491,SDN Semarang,-7.091106,110.356106,"5810021491 Jl. Raya Cangkiran-Gunungpati, Gn. Pati, Kota Semarang, Jawa Tengah 50229, Indonesia 50229",PS GUNUNG PATI 3 A ¿ GUNUNG PATI SMG -,ok,
5810022764,SDN Semarang,-7.055401,110.315152,"5810022764 Jl. Rm. Hadi Soebeno Raya, Mijen, Kota Semarang, Jawa Tengah 50215, Indonesia 50215",PS MIJEN LOS DEPAN SEBELAH BU MEGA MIJEN SMG,ok,
5810032246,SDN Semarang,-7.254642,110.411902,"5810032246 Jl. Semarang-Yogyakarta, Ambarawa, Semarang, Jawa Tengah 50612, Indonesia 50612","PS PROJO AMBARAWA, KUPANG - KEC. AMBARAWA",ok,
5810020304,SDN Semarang,-7.16299,110.413381,"5810020304 Jl. Jaya Baya, Ungaran Bar., Semarang, Jawa Tengah 50518, Indonesia 50518",PS. BABADAN LOS TIMUR NO. C-32 LANGENSARI UNGARAN,ok,
5810022228,SDN Semarang,-6.982757,110.476972,"5810022228 Jl. Raya Bangetayu, Genuk, Kota Semarang, Jawa Tengah 50115, Indonesia 50115",PS. BANGETAYU GENUKSARI GENUK SEMARANG -,ok,
5810022508,SDN Semarang,-6.966865,110.471054,"5810022508 Jl. Genuksari, Genuk, Kota Semarang, Jawa Tengah 50117, Indonesia 50117",PS. BANGETAYU KIOS 36 BANGETAYU GENUKSARI SEMARANG,not ok,"-6.982479, 110.476428"
5810021823,SDN Semarang,-6.888483,110.647524,"5810021823 Jl. Raya Demak - Kudus, Kec. Demak, Demak, Jawa Tengah 59511, Indonesia 59511",PS. BINTORO A1 - 11 DEMAK DEMAK,ok,
5810021740,SDN Semarang,-6.888483,110.647524,"5810021740 Jl. Raya Demak - Kudus, Kec. Demak, Demak, Jawa Tengah 59511, Indonesia 59511",PS. BINTORO A2 - 18 DEMAK DEMAK,ok,
5810022192,SDN Semarang,-6.888483,110.647524,"5810022192 Jl. Raya Demak - Kudus, Kec. Demak, Demak, Jawa Tengah 59511, Indonesia 59511",PS. BINTORO ATAS BLOK JZ - 33 DEMAK -,ok,
5810021696,SDN Semarang,-6.888483,110.647524,"5810021696 Jl. Raya Demak - Kudus, Kec. Demak, Demak, Jawa Tengah 59511, Indonesia 59511",PS. BINTORO BLOK I NO. 85 - 87 DEMAK DEMAK,ok,
5810021738,SDN Semarang,-6.888483,110.647524,"5810021738 Jl. Raya Demak - Kudus, Kec. Demak, Demak, Jawa Tengah 59511, Indonesia 59511",PS. BINTORO BLOK J NO. 187-189 KADILANGU DEMAK,ok,
5810022077,SDN Semarang,-6.888483,110.647524,"5810022077 Jl. Raya Demak - Kudus, Kec. Demak, Demak, Jawa Tengah 59511, Indonesia 59511",PS. BINTORO BLOK K 75-76 ATAS BINTORO DEMAK,ok,
5810017418,SDN Semarang,-6.89059,110.64157,"5810017418 Jl. Semarang-Demak, Kec. Demak, Demak, Jawa Tengah 59511, Indonesia 59511",PS. BINTORO DEMAK -,ok,
5810017365,SDN Semarang,-6.89059,110.64157,"5810017365 Jl. Semarang-Demak, Kec. Demak, Demak, Jawa Tengah 59511, Indonesia 59511",PS. BINTORO DEMAK -,ok,
5810022778,SDN Semarang,-6.888483,110.647524,"5810022778 Jl. Raya Demak - Kudus, Kec. Demak, Demak, Jawa Tengah 59511, Indonesia 59511","PS. BINTORO LANTAI 1 BLOK I NO.226, DEMAK",ok,
5810024625,SDN Semarang,-6.888483,110.647524,"5810024625 Jl. Raya Demak - Kudus, Kec. Demak, Demak, Jawa Tengah 59511, Indonesia 59511",PS. BINTORO LOS BAWAH C I NO. 14 BINTORO DEMAK,ok,
5810022040,SDN Semarang,-6.888483,110.647524,"5810022040 Jl. Raya Demak - Kudus, Kec. Demak, Demak, Jawa Tengah 59511, Indonesia 59511",PS. BINTORO LOS DEPAN ATAS BLOK E-2 NO. 1 BINTORO DEMAK,ok,
5810022312,SDN Semarang,-6.888483,110.647524,"5810022312 Jl. Raya Demak - Kudus, Kec. Demak, Demak, Jawa Tengah 59511, Indonesia 59511",PS. BINTORO LT. 2 BLOK E-2 NO. 2 BINTORO DEMAK,ok,
5810017375,SDN Semarang,-7.329454,110.505083,"5810017375 Jl. Taman Pahlawan, Kota Salatiga, Jawa Tengah, Indonesia None",PS. BLAURAN SALATIGA -,ok,
5810006026,SDN Semarang,-7.103929,110.278262,"5810006026 Pemuda, Boja, Kendal, Jawa Tengah 51381, Indonesia 51381",PS. BOJA BLOK C NO. 11 JL. PEMUDA BOJA -,ok,
5810022963,SDN Semarang,-7.104,110.272907,"5810022963 Jl. Patean - Boja, Boja, Kendal, Jawa Tengah 51381, Indonesia 51381",PS. BOJA BLOK D LOS SAMPING BOJA -,ok,
5810017487,SDN Semarang,-6.972396,110.403865,"5810017487 Jl. Erowati I, Semarang Utara, Kota Semarang, Jawa Tengah 50179, Indonesia 50179",PS. BULU SEMARANG SEMARANG,not ok,"-6.984211, 110.407303"
5810020289,SDN Semarang,-6.91895,110.598247,"5810020289 Jl. Semarang-Demak, Karang Tengah, Demak, Jawa Tengah 59561, Indonesia 59561",PS. BUYARAN LOS BARAT 13 KARANG SARI DEMAK,ok,
5810017341,SDN Semarang,-7.072032,110.429677,"5810017341 Jl. Kanfer Raya, Banyumanik, Kota Semarang, Jawa Tengah 50267, Indonesia 50267",PS. DAMAR SEMARANG -,ok,
5810017402,SDN Semarang,-7.072831,110.431263,"5810017402 Jl. Damar Tim. I, Banyumanik, Kota Semarang, Jawa Tengah 50267, Indonesia 50267",PS. DAMAR SEMARANG SEMARANG,ok,
5810034030,SDN Semarang,-6.871729,110.724822,"5810034030 Jl. Raya Demak - Kudus, Gajah, Demak, Jawa Tengah 59581, Indonesia 59581",PS. GAJAH LOS BELAKANG JL. DEMAK - KUDUS KEL GAJAH KEC GAJAH KAB DEMAK,ok,
5810017328,SDN Semarang,-6.9753401,110.4258922,"5810017328 Jl. Gang Pasar Baru No.15, Semarang Tengah, Kota Semarang, Jawa Tengah 50139, Indonesia 50139",PS. GANG BARU 15 SEMARANG -,ok,
5810012148,SDN Semarang,-7.002592,110.450483,"5810012148 Jl. Beruang Dalam Bar. 2, Gayamsari, Kota Semarang, Jawa Tengah 50248, Indonesia 50248",PS. GAYAM LOS TENGAH / JL. BERUANG DALAM TIMUR II NO.6 RT. 002 RW. 001,ok,
5810012153,SDN Semarang,-6.998637,110.442161,"5810012153 Jend. S Sudiarto, Gayamsari, Kota Semarang, Jawa Tengah 50249, Indonesia 50249",PS. GAYAM LOS TENGAH I JL. MAJAPAHIT SEMARANG,ok,
5810012171,SDN Semarang,-7.002526,110.449208,"5810012171 Jend. S Sudiarto, Gayamsari, Kota Semarang, Jawa Tengah 50248, Indonesia 50248",PS. GAYAM SARI LOS BARAT JL. MAJAPAHIT SEMARANG,ok,
5810017380,SDN Semarang,-6.999250,110.443457,"5810017380 Jl. Kijang Selatan, Gayamsari, Kota Semarang, Jawa Tengah 50248, Indonesia 50248",PS. GAYAMSARI 33 SEMARANG SEMARANG,ok,
5810017516,SDN Semarang,-6.999250,110.443457,"5810017516 Jl. Kijang Selatan, Gayamsari, Kota Semarang, Jawa Tengah 50248, Indonesia 50248",PS. GAYAMSARI BELAKANG SEMARANG SEMARANG,ok,
5810022787,SDN Semarang,-7.004576,110.466201,"5810022787 Jl. Palebon VIII No.8, Pedurungan, Kota Semarang, Jawa Tengah 50246, Indonesia 50246",PS. GAYAMSARI D-2 SEMARANG -,not ok,"-6.999250, 110.443457"
5810026434,SDN Semarang,-7.010177,110.464544,"5810026434 Jl. Gemah Bar., Pedurungan, Kota Semarang, Jawa Tengah 50246, Indonesia 50246",PS. GAYAMSARI LOS A-9 GEMAH PEDURUNGAN SEMARANG,not ok,"-6.999250, 110.443457"
5810021060,SDN Semarang,-7.010177,110.464544,"5810021060 Jl. Gemah Bar., Pedurungan, Kota Semarang, Jawa Tengah 50246, Indonesia 50246",PS. GAYAMSARI LOS TIMUR NO. 45 GEMAH PEDURUNGAN SEMARANG,not ok,"-6.999250, 110.443457"
5810017262,SDN Semarang,-7.00381,110.45,"5810017262 Jl. Jembawan III, Gayamsari, Kota Semarang, Jawa Tengah 50248, Indonesia 50248",PS. GAYAMSARI SEMARANG SEMARANG,not ok,"-6.999250, 110.443457"
5810017349,SDN Semarang,-7.00381,110.45,"5810017349 Jl. Jembawan III, Gayamsari, Kota Semarang, Jawa Tengah 50248, Indonesia 50248",PS. GAYAMSARI SEMARANG SEMARANG,not ok,"-6.999250, 110.443457"
5810022763,SDN Semarang,-6.9523,110.479755,"5810022763 Jl. Kaligawe Raya No.168, Sayung, Demak, Jawa Tengah 50118, Indonesia 50118",PS. GENUK BLOK 1 A LOS DEPAN GENUKSARI GENUK,ok,
5810022087,SDN Semarang,-6.966865,110.471054,"5810022087 Jl. Genuksari, Genuk, Kota Semarang, Jawa Tengah 50117, Indonesia 50117",PS. GENUK BLOK DALAM TIMUR GENUK SEMARANG,not ok,"-6.9523, 110.479755"
5810022369,SDN Semarang,-6.966865,110.471054,"5810022369 Jl. Genuksari, Genuk, Kota Semarang, Jawa Tengah 50117, Indonesia 50117","PS. GENUK LOS DEPAN , GENUK SEMARANG -",not ok,"-6.9523, 110.479755"
5810021724,SDN Semarang,-6.966865,110.471054,"5810021724 Jl. Genuksari, Genuk, Kota Semarang, Jawa Tengah 50117, Indonesia 50117",PS. GENUK LOS DEPAN GENUK SEMARANG -,not ok,"-6.9523, 110.479755"
5810017353,SDN Semarang,-6.9523,110.479755,"5810017353 Jl. Kaligawe Raya No.168, Sayung, Demak, Jawa Tengah 50118, Indonesia 50118",PS. GENUK SEMARANG -,ok,
5810017359,SDN Semarang,-6.9523,110.479755,"5810017359 Jl. Kaligawe Raya No.168, Sayung, Demak, Jawa Tengah 50118, Indonesia 50118",PS. GENUK SEMARANG -,ok,
5810017364,SDN Semarang,-6.9523,110.479755,"5810017364 Jl. Kaligawe Raya No.168, Sayung, Demak, Jawa Tengah 50118, Indonesia 50118",PS. GENUK SEMARANG -,ok,
5810017326,SDN Semarang,-6.9523,110.479755,"5810017326 Jl. Kaligawe Raya No.168, Sayung, Demak, Jawa Tengah 50118, Indonesia 50118",PS. GENUK SEMARANG -,ok,
5810017394,SDN Semarang,-7.052791,110.665257,"5810017394 Jl. Raya Gubug-Kedungjati, Gubug, Grobogan, Jawa Tengah 58164, Indonesia 58164",PS. GUBUG GROBOGAN -,ok,
5810017397,SDN Semarang,-7.052791,110.665257,"5810017397 Jl. Raya Gubug-Kedungjati, Gubug, Grobogan, Jawa Tengah 58164, Indonesia 58164",PS. GUBUG SBLH BARAT SD VII GROBOGAN -,ok,
5810012155,SDN Semarang,-7.091106,110.356106,"5810012155 Jl. Raya Cangkiran-Gunungpati, Gn. Pati, Kota Semarang, Jawa Tengah 50229, Indonesia 50229",PS. GUNUNG PATI LOS SAMPING ( DEKAT LARIS MANIS ) JL. RAYA GUNUNG PATI,ok,
5810017392,SDN Semarang,-7.31133,110.49096,"5810017392 Jl. Raya Suruh - Karanggede, Sidorejo, Kota Salatiga, Jawa Tengah 50714, Indonesia 50714",PS. JETIS SALTIGA -,not ok,
5810022758,SDN Semarang,-6.977054,110.426897,"5810022758 Gg. Tengah No.82-84, Semarang Tengah, Kota Semarang, Jawa Tengah 50139, Indonesia 50139",PS. JOHAR BLOK II NO. E-1 YAIK -,not ok,"-6.971456, 110.423887"
5810022759,SDN Semarang,-6.971824,110.424355,"5810022759 Jl. Ps. Johar, Semarang Tengah, Kota Semarang, Jawa Tengah 50188, Indonesia 50188",PS. JOHAR LOS TENGAH SEMARANG -,ok,
5810034282,SDN Semarang,-6.989882,110.358542,"5810034282 Jl. Ngaliyan, Ngaliyan, Kota Semarang, Jawa Tengah 50184, Indonesia 50184",PS. JRAKAH LOS ATAS PURWOYOSO SEMARANG BARAT SEMARANG,ok,
5810034283,SDN Semarang,-6.989882,110.358542,"5810034283 Jl. Ngaliyan, Ngaliyan, Kota Semarang, Jawa Tengah 50184, Indonesia 50184",PS. JRAKAH LOS BAWAH PURWOYOSO SEMARANG BARAT SEMARANG,ok,
5810017311,SDN Semarang,-6.979871,110.394926,"5810017311 Jl. Pasar Karang Ayu, Semarang Bar., Kota Semarang, Jawa Tengah 50149, Indonesia 50149",PS. KARANG AYU BLOK TIMUR SEMARANG -,ok,
5810017339,SDN Semarang,-6.9798706,110.394926,"5810017339 Jl. Pasar Karang Ayu, Semarang Bar., Kota Semarang, Jawa Tengah 50149, Indonesia 50149",PS. KARANG AYU SEMARANG -,ok,
5810017279,SDN Semarang,-6.9798706,110.394926,"5810017279 Jl. Pasar Karang Ayu, Semarang Bar., Kota Semarang, Jawa Tengah 50149, Indonesia 50149",PS. KARANG AYU SEMARANG -,ok,
5810017382,SDN Semarang,-6.9798706,110.394926,"5810017382 Jl. Pasar Karang Ayu, Semarang Bar., Kota Semarang, Jawa Tengah 50149, Indonesia 50149",PS. KARANG AYU SEMARANG -,ok,
5810017316,SDN Semarang,-6.9798706,110.394926,"5810017316 Jl. Pasar Karang Ayu, Semarang Bar., Kota Semarang, Jawa Tengah 50149, Indonesia 50149",PS. KARANG AYU SEMARANG -,ok,
5810012232,SDN Semarang,-6.979871,110.394926,"5810012232 Jl. Pasar Karang Ayu, Semarang Bar., Kota Semarang, Jawa Tengah 50149, Indonesia 50149",PS. KARANGAYU LOS SAMPING NO. 2 SEMARANG ( JL. JEND. SUDIRMAN ),ok,
5810012175,SDN Semarang,-6.982311,110.392485,"5810012175 Jl. Raya Suruh - Karanggede, Semarang Bar., Kota Semarang, Jawa Tengah 50149, Indonesia 50149",PS. KARANGAYU LOS TENGAH (PINTU MASUK TIMUR) JL. JEND. SUDIRMAN NO. 117,ok,
5810022785,SDN Semarang,-6.987713,110.389678,"5810022785 Jl. Pamularsih, Semarang Bar., Kota Semarang, Jawa Tengah 50149, Indonesia 50149",PS. KARANGAYU NO. 47 / SEMARANG INDAH C 10 NO. 14 SEMARANG,not ok,"-6.982311, 110.392485"
5810020207,SDN Semarang,-6.9798706,110.394926,"5810020207 Jl. Pasar Karang Ayu, Semarang Bar., Kota Semarang, Jawa Tengah 50149, Indonesia 50149",PS. KARANGAYU SEMARANG -,ok,
5810017376,SDN Semarang,-6.983986,110.424035,"5810017376 Jl. Kemuning I, Semarang Tengah, Kota Semarang, Jawa Tengah 50135, Indonesia 50135",PS. KEMUNING SEMARANG -,ok,
5810025795,SDN Semarang,-6.930367,110.20844,"5810025795 Jl. Semarang - Kendal No.81, Kendal, Kendal, Jawa Tengah 51318, Indonesia 51318",PS. KENDAL BARU LOS TIMUR KEBON DALEM KENDAL,ok,
5810017504,SDN Semarang,-6.9798706,110.394926,"5810017504 Jl. Pasar Karang Ayu, Semarang Bar., Kota Semarang, Jawa Tengah 50149, Indonesia 50149",PS. KR. AYU SEMARANG -,ok,
5810017478,SDN Semarang,-6.9798706,110.394926,"5810017478 Jl. Pasar Karang Ayu, Semarang Bar., Kota Semarang, Jawa Tengah 50149, Indonesia 50149",PS. KR. AYU SEMARANG -,ok,
5810022222,SDN Semarang,-7.272989,110.402867,"5810022222 Jl. Pemuda, Ambarawa, Semarang, Jawa Tengah 50614, Indonesia 50614",PS. LANANG LOS DEPAN NO. 6 AMBARAWA -,not ok,"-7.263948, 110.404483"
5810012174,SDN Semarang,-7.056659,110.464758,"5810012174 Jl. Meteseh Wonosari Tengah, Tembalang, Kota Semarang, Jawa Tengah 50271, Indonesia 50271",PS. METESEH JL. RAYA METESEH BLOK T METESEH TEMBALANG,ok,
5810017259,SDN Semarang,-7.02684,110.510777,"5810017259 Jl. Sukaimi, Mranggen, Demak, Jawa Tengah 59567, Indonesia 59567",PS. MRANGGEN DEMAK DEMAK,ok,
5810017360,SDN Semarang,-7.02684,110.510777,"5810017360 Jl. Sukaimi, Mranggen, Demak, Jawa Tengah 59567, Indonesia 59567",PS. MRANGGEN DEMAK DEMAK,ok,
5810017393,SDN Semarang,-7.02684,110.510777,"5810017393 Jl. Sukaimi, Mranggen, Demak, Jawa Tengah 59567, Indonesia 59567",PS. MRANGGEN DEMAK DEMAK,ok,
5810012157,SDN Semarang,-6.997033,110.346465,"5810012157 Jl. Raya Ngaliyan, Ngaliyan, Kota Semarang, Jawa Tengah 50185, Indonesia 50185",PS. NGALIYAN ( SAMPING BU WASIS ) JL. RAYA NGALIYAN SEMARANG,ok,
5810017388,SDN Semarang,-6.997578,110.346213,"5810017388 Jl. Wismasari Raya, Ngaliyan, Kota Semarang, Jawa Tengah 50181, Indonesia 50181",PS. NGALIYAN SEMARANG -,ok,
5810017383,SDN Semarang,-6.997578,110.346213,"5810017383 Jl. Wismasari Raya, Ngaliyan, Kota Semarang, Jawa Tengah 50181, Indonesia 50181",PS. NGALIYAN SEMARANG -,ok,
5810017344,SDN Semarang,-6.997578,110.346213,"5810017344 Jl. Wismasari Raya, Ngaliyan, Kota Semarang, Jawa Tengah 50181, Indonesia 50181",PS. NGALIYAN SEMARANG -,ok,
5810034643,SDN Semarang,-6.961908,110.152331,"5810034643 Jl. Patebon - Pegandon, Pegandon, Kendal, Jawa Tengah 51357, Indonesia 51357",PS. PEGANDON LOS BELAKANG NO. 1 PENANGGULAN PEGANDON KENDAL,ok,
5810017356,SDN Semarang,-7.001952,110.435603,"5810017356 Jl. Peterongan Raya, Semarang Sel., Kota Semarang, Jawa Tengah 50242, Indonesia 50242",PS. PETERONGAN BELAKANG PASAR SEMARANG SEMARANG,ok,
5810019670,SDN Semarang,-7.001952,110.435603,"5810019670 Jl. Peterongan Raya, Semarang Sel., Kota Semarang, Jawa Tengah 50242, Indonesia 50242",PS. PETERONGAN DALAM SEMARANG SEMARANG,ok,
5810019669,SDN Semarang,-7.001952,110.435603,"5810019669 Jl. Peterongan Raya, Semarang Sel., Kota Semarang, Jawa Tengah 50242, Indonesia 50242",PS. PETERONGAN DALAM SEMARANG SEMARANG,ok,
5810020244,SDN Semarang,-7.001952,110.435603,"5810020244 Jl. Peterongan Raya, Semarang Sel., Kota Semarang, Jawa Tengah 50242, Indonesia 50242",PS. PETERONGAN LOS BELAKANG DEKAT PKL SEPATU SEMARANG,ok,
5810022515,SDN Semarang,-7.001952,110.435603,"5810022515 Jl. Peterongan Raya, Semarang Sel., Kota Semarang, Jawa Tengah 50242, Indonesia 50242",PS. PETERONGAN LOS BELAKANG SELATAN PETERONGAN SEMARANG SELATAN SEMARANG,ok,
5810019609,SDN Semarang,-7.001952,110.435603,"5810019609 Jl. Peterongan Raya, Semarang Sel., Kota Semarang, Jawa Tengah 50242, Indonesia 50242",PS. PETERONGAN LOS BELAKANG SEMARANG SEMARANG,ok,
5810022769,SDN Semarang,-7.00289,110.433,"5810022769 Jl. MT. Haryono, Semarang Sel., Kota Semarang, Jawa Tengah 50242, Indonesia 50242",PS. PETERONGAN LOS DALAM PETERONGAN SEMARANG,ok,
5810017458,SDN Semarang,-7.00289,110.433,"5810017458 Jl. MT. Haryono, Semarang Sel., Kota Semarang, Jawa Tengah 50242, Indonesia 50242",PS. PETERONGAN SEMARANG SEMARANG,ok,
5810017401,SDN Semarang,-7.00289,110.433,"5810017401 Jl. MT. Haryono, Semarang Sel., Kota Semarang, Jawa Tengah 50242, Indonesia 50242",PS. PETERONGAN SEMARANG SEMARANG,ok,
5810017358,SDN Semarang,-7.00289,110.433,"5810017358 Jl. MT. Haryono, Semarang Sel., Kota Semarang, Jawa Tengah 50242, Indonesia 50242",PS. PETERONGAN SEMARANG SEMARANG,ok,
5810017386,SDN Semarang,-7.00289,110.433,"5810017386 Jl. MT. Haryono, Semarang Sel., Kota Semarang, Jawa Tengah 50242, Indonesia 50242",PS. PETERONGAN SEMARNG -,ok,
5810034619,SDN Semarang,-6.867077,110.173019,"5810034619 Unnamed Road, Patebon, Kendal, Jawa Tengah 51351, Indonesia 51351",PS. PIDODO KULON LOS DEPAN NO. 4 JL. RAYA PIDODO NO. 1 PIDODO KULON PATEBON,ok,
5810034620,SDN Semarang,-6.867077,110.173019,"5810034620 Unnamed Road, Patebon, Kendal, Jawa Tengah 51351, Indonesia 51351",PS. PIDODO KULON LOS TIMUR NO. 4 JL. RAYA PIDODO NO. 1 PIDODO KULON PATEBON,ok,
5810017285,SDN Semarang,-7.255773,110.408403,"5810017285 Jl. Semarang-Yogyakarta, Ambarawa, Semarang, Jawa Tengah 50612, Indonesia 50612",PS. PROJO AMBARAWA -,ok,
5810017614,SDN Semarang,-7.255773,110.408403,"5810017614 Jl. Semarang-Yogyakarta, Ambarawa, Semarang, Jawa Tengah 50612, Indonesia 50612",PS. PROJO AMBARAWA -,ok,
